First ID,Loci typed,Second ID,Loci typed,Matching loci,Mismatching loci,pID,pIDsib,Status
186,16,421,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,423,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,424,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,426,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,43,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,430,14,3,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,435,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,44,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,461,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,476,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,478,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,48,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,484,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,489,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,492,13,1,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,493,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,494,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,500,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,504,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,506,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,52,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,55,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,57,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,59,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,6,16,8,8, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,60,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,61,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,62,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,65,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,73,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,75,16,0,16, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,76,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,77,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,78,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,79,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,8,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,84,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,85,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,86,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,89,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,94,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,95,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,96,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
186,16,98,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,19,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,190,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,191,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,193,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,204,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,21,15,2,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,211,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,216,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,222,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,224,16,8,8, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,226,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,23,15,1,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,230,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,232,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,238,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,24,15,2,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,242,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,243,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,244,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,25,15,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,251,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,26,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,266,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,267,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,268,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,270,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,276,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,28,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,29,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,298,15,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,3,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,30,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,306,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,308,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,311,15,1,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,323,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,327,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,33,16,0,16, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,334,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,338,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,341,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,346,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,348,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,351,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,362,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,364,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,366,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,37,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,376,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,377,15,6,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,378,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,38,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,388,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,391,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,396,13,4,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,4,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,400,13,4,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,401,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,406,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,412,15,5,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,413,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,421,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,423,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,424,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,426,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,43,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,430,14,5,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,435,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,44,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,461,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,476,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,478,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,48,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,484,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,489,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,492,13,2,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,493,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,494,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,500,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,504,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,506,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,52,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,55,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,57,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,59,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,6,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,60,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,61,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,62,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,65,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,73,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,75,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,76,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,77,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,78,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,79,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,8,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,84,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,85,16,9,7, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,86,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,89,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,94,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,95,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,96,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
189,16,98,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,190,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,191,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,193,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,204,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,21,15,6,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,211,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,216,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,222,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,224,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,226,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,23,15,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,230,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,232,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,238,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,24,15,1,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,242,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,243,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,244,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,25,15,2,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,251,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,26,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,266,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,267,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,268,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,270,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,276,16,8,8, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,28,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,29,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,298,15,1,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,3,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,30,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,306,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,308,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,311,15,6,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,323,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,327,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,33,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,334,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,338,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,341,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,346,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,348,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,351,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,362,16,7,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,364,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,366,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,37,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,376,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,377,15,2,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,378,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,38,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,388,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,391,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,396,13,4,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,4,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,400,13,2,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,401,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,406,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,412,15,6,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,413,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,421,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,423,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,424,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,426,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,43,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,430,14,5,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,435,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,44,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,461,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,476,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,478,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,48,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,484,16,0,16, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,489,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,492,13,1,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,493,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,494,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,500,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,504,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,506,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,52,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,55,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,57,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,59,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,6,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,60,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,61,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,62,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,65,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,73,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,75,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,76,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,77,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,78,16,8,8, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,79,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,8,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,84,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,85,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,86,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,89,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,94,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,95,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,96,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
19,16,98,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,191,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,193,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,204,16,7,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,21,15,4,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,211,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,216,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,222,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,224,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,226,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,23,15,4,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,230,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,232,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,238,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,24,15,5,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,242,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,243,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,244,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,25,15,4,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,251,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,26,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,266,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,267,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,268,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,270,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,276,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,28,16,7,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,29,16,7,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,298,15,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,3,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,30,16,9,7, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,306,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,308,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,311,15,3,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,323,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,327,16,11,5, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,33,16,1,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,334,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,338,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,341,16,7,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,346,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,348,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,351,16,8,8, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,362,16,7,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,364,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,366,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,37,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,376,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,377,15,5,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,378,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,38,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,388,16,2,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,391,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,396,13,6,7, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,4,16,7,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,400,13,3,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,401,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,406,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,412,15,6,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,413,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,421,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,423,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,424,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,426,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,43,16,7,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,430,14,7,7, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,435,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,44,16,6,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,461,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,476,16,3,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,478,16,5,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
190,16,48,16,4,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Excluded
